4.5E-08, 0.05, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.1, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.15, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.2, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.25, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.3, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.35, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.4, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.45, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.5, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.55, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.6, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.65, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.7, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.75, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.8, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.85, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.9, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 0.95, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 1, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 1.05, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
4.5E-08, 1.1, 0, 0, 0, 0, 3.45361E-19, -7.71158E-19, 3.45361E-19, 8.04364E-20
9E-08, 0.05, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.1, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.15, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.2, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.25, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.3, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.35, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.4, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.45, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.5, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.55, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.6, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.65, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.7, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.75, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.8, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.85, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.9, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 0.95, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 1, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 1.05, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
9E-08, 1.1, 0, 0, 0, 0, 7.89396E-19, -1.76265E-18, 7.89396E-19, 1.83855E-19
1.8E-07, 0.05, 0, 0, 0, 0, 1.67747E-18, -3.74562E-18, 1.67747E-18, 3.90691E-19
1.8E-07, 0.1, 0, 0, 0, 0, 1.67747E-18, -3.74562E-18, 1.67747E-18, 3.90691E-19
1.8E-07, 0.15, 0, 0, 0, 0, 1.67747E-18, -3.74562E-18, 1.67747E-18, 3.90691E-19
