1.8E-07, 0.15, 0, -0.15, 0, 0, -7.31127E-12, 1.46304E-11, -7.31127E-12, -7.81118E-15
1.8E-07, 0.2, 0, -0.2, 0, 0, -3.46667E-11, 6.93475E-11, -3.46667E-11, -1.39055E-14
1.8E-07, 0.25, 0, -0.25, 0, 0, -1.2821E-10, 2.56447E-10, -1.2821E-10, -2.6769E-14
1.8E-07, 0.3, 0, -0.3, 0, 0, -3.21598E-10, 6.43253E-10, -3.21598E-10, -5.65708E-14
1.8E-07, 0.35, 0, -0.35, 0, 0, -6.26661E-10, 1.25345E-09, -6.26661E-10, -1.27604E-13
1.8E-07, 0.4, 0, -0.4, 0, 0, -1.05202E-09, 2.10434E-09, -1.05202E-09, -2.96244E-13
1.8E-07, 0.45, 0, -0.45, 0, 0, -1.61411E-09, 3.2289E-09, -1.61411E-09, -6.90336E-13
1.8E-07, 0.5, 0, -0.5, 0, 0, -2.33394E-09, 4.66948E-09, -2.33394E-09, -1.59551E-12
1.8E-07, 0.55, 0, -0.55, 0, 0, -3.23577E-09, 6.47519E-09, -3.23577E-09, -3.64377E-12
1.8E-07, 0.6, 0, -0.6, 0, 0, -4.34705E-09, 8.70232E-09, -4.34705E-09, -8.22359E-12
1.8E-07, 0.65, 0, -0.65, 0, 0, -5.69876E-09, 1.14159E-08, -5.69876E-09, -1.83657E-11
1.8E-07, 0.7, 0, -0.7, 0, 0, -7.3258E-09, 1.46923E-08, -7.3258E-09, -4.06418E-11
1.8E-07, 0.75, 0, -0.75, 0, 0, -9.26738E-09, 1.8624E-08, -9.26738E-09, -8.91906E-11
1.8E-07, 0.8, 0, -0.8, 0, 0, -1.15674E-08, 2.33289E-08, -1.15674E-08, -1.94118E-10
1.8E-07, 0.85, 0, -0.85, 0, 0, -1.4275E-08, 2.89686E-08, -1.4275E-08, -4.18587E-10
1.8E-07, 0.9, 0, -0.9, 0, 0, -1.7445E-08, 3.57821E-08, -1.7445E-08, -8.92173E-10
1.8E-07, 0.95, 0, -0.95, 0, 0, -2.11385E-08, 4.41487E-08, -2.11385E-08, -1.87173E-09
1.8E-07, 1, 0, -1, 0, 0, -2.54236E-08, 5.46881E-08, -2.54236E-08, -3.8408E-09
1.8E-07, 1.05, 0, -1.05, 0, 0, -3.03762E-08, 6.83977E-08, -3.03762E-08, -7.64536E-09
1.8E-07, 1.1, 0, -1.1, 0, 0, -3.60803E-08, 8.6792E-08, -3.60803E-08, -1.46313E-08
2.7E-07, 0.05, 0, -0.05, 0, 0, -1.92301E-11, 3.84632E-11, -1.92301E-11, -2.96702E-15
2.7E-07, 0.1, 0, -0.1, 0, 0, -2.04591E-11, 4.09249E-11, -2.04591E-11, -6.66222E-15
2.7E-07, 0.15, 0, -0.15, 0, 0, -1.11819E-11, 2.23758E-11, -1.11819E-11, -1.19465E-14
