0.65, 0, 0.1, -1.52622E-09, 8.24061E-10, 7.02152E-10, 1.00662E-14
0.7, 0, 0.1, -1.82184E-09, 1.03394E-09, 7.87891E-10, 1.00668E-14
0.75, 0, 0.1, -2.17095E-09, 1.28735E-09, 8.83595E-10, 1.00674E-14
0.8, 0, 0.1, -2.58233E-09, 1.59191E-09, 9.90411E-10, 1.00681E-14
0.85, 0, 0.1, -3.06606E-09, 1.95644E-09, 1.10961E-09, 1.0069E-14
0.9, 0, 0.1, -3.63373E-09, 2.39112E-09, 1.2426E-09, 1.007E-14
0.95, 0, 0.1, -4.29866E-09, 2.9077E-09, 1.39095E-09, 1.00712E-14
1, 0, 0.1, -5.07614E-09, 3.51974E-09, 1.55639E-09, 1.03974E-14
1.05, 0, 0.1, -5.98379E-09, 4.24283E-09, 1.74084E-09, 1.27838E-13
1.1, 0, 0.1, -7.04755E-09, 5.09492E-09, 1.94643E-09, 6.20164E-12
0, 0, 0.15, 3.96776E-09, 2.7367E-11, -3.99513E-09, 6.95153E-17
0.05, 0, 0.15, 9.2645E-10, 3.24746E-11, -9.58933E-10, 8.088E-15
0.1, 0, 0.15, 1.75589E-10, 4.12755E-11, -2.16874E-10, 9.67449E-15
0.15, 0, 0.15, -2.73769E-11, 5.4734E-11, -2.7367E-11, 9.98815E-15
0.2, 0, 0.15, -9.54317E-11, 7.39985E-11, 2.14232E-11, 1.00503E-14
0.25, 0, 0.15, -1.36122E-10, 1.00432E-10, 3.56793E-11, 1.00626E-14
0.3, 0, 0.15, -1.80932E-10, 1.35648E-10, 4.52739E-11, 1.00651E-14
0.35, 0, 0.15, -2.36546E-10, 1.81549E-10, 5.49864E-11, 1.00656E-14
0.4, 0, 0.15, -3.05926E-10, 2.40374E-10, 6.5542E-11, 1.00657E-14
0.45, 0, 0.15, -3.91976E-10, 3.14749E-10, 7.72176E-11, 1.00658E-14
0.5, 0, 0.15, -4.97971E-10, 4.07749E-10, 9.02111E-11, 1.00659E-14
0.55, 0, 0.15, -6.27688E-10, 5.2297E-10, 1.04708E-10, 1.00659E-14
0.6, 0, 0.15, -7.85514E-10, 6.64601E-10, 1.20903E-10, 1.0066E-14
0.65, 0, 0.15, -9.76534E-10, 8.3752E-10, 1.39005E-10, 1.00661E-14
0.7, 0, 0.15, -1.20665E-09, 1.0474E-09, 1.59243E-10, 1.00662E-14
0.75, 0, 0.15, -1.48269E-09, 1.3008E-09, 1.81872E-10, 1.00664E-14
0.8, 0, 0.15, -1.81255E-09, 1.60537E-09, 2.07175E-10, 1.00665E-14
0.85, 0, 0.15, -2.20537E-09, 1.96989E-09, 2.35465E-10, 1.00667E-14
0.9, 0, 0.15, -2.67168E-09, 2.40457E-09, 2.67092E-10, 1.0067E-14
0.95, 0, 0.15, -3.22361E-09, 2.92116E-09, 3.02444E-10, 1.00673E-14
1, 0, 0.15, -3.87516E-09, 3.5332E-09, 3.41953E-10, 1.03923E-14
1.05, 0, 0.15, -4.64252E-09, 4.25629E-09, 3.861E-10, 1.27814E-13
1.1, 0, 0.15, -5.54999E-09, 5.10837E-09, 4.3542E-10, 6.20119E-12
0, 0, 0.2, 4.47663E-09, 4.66315E-11, -4.52326E-09, 7.16845E-17
0.05, 0, 0.2, 1.06543E-09, 5.17392E-11, -1.11718E-09, 8.08879E-15
0.1, 0, 0.2, 2.30671E-10, 6.054E-11, -2.91221E-10, 9.67498E-15
0.15, 0, 0.2, 2.14133E-11, 7.39985E-11, -9.54218E-11, 9.98858E-15
0.2, 0, 0.2, -4.66415E-11, 9.3263E-11, -4.66316E-11, 1.00504E-14
0.25, 0, 0.2, -8.54633E-11, 1.19697E-10, -3.42436E-11, 1.00627E-14
0.3, 0, 0.2, -1.24314E-10, 1.54913E-10, -3.06087E-11, 1.00651E-14
0.35, 0, 0.2, -1.7267E-10, 2.00814E-10, -2.8154E-11, 1.00656E-14
0.4, 0, 0.2, -2.33984E-10, 2.59638E-10, -2.56646E-11, 1.00657E-14
0.45, 0, 0.2, -3.11068E-10, 3.34013E-10, -2.29556E-11, 1.00657E-14
0.5, 0, 0.2, -4.07068E-10, 4.27014E-10, -1.99555E-11, 1.00657E-14
0.55, 0, 0.2, -5.25632E-10, 5.42234E-10, -1.66128E-11, 1.00658E-14
0.6, 0, 0.2, -6.70996E-10, 6.83865E-10, -1.28789E-11, 1.00658E-14
0.65, 0, 0.2, -8.48091E-10, 8.56784E-10, -8.70304E-12, 1.00658E-14
0.7, 0, 0.2, -1.06264E-09, 1.06666E-09, -4.02999E-12, 1.00658E-14
0.75, 0, 0.2, -1.32128E-09, 1.32007E-09, 1.20094E-12, 1.00659E-14
0.8, 0, 0.2, -1.6317E-09, 1.62463E-09, 7.05707E-12, 1.00659E-14
0.85, 0, 0.2, -2.00278E-09, 1.98916E-09, 1.36132E-11, 1.00659E-14
0.9, 0, 0.2, -2.4448E-09, 2.42384E-09, 2.09528E-11, 1.0066E-14
0.95, 0, 0.2, -2.9696E-09, 2.94042E-09, 2.91687E-11, 1.00661E-14
1, 0, 0.2, -3.59084E-09, 3.55246E-09, 3.83645E-11, 1.03909E-14
1.05, 0, 0.2, -4.32434E-09, 4.27555E-09, 4.86557E-11, 1.27812E-13
1.1, 0, 0.2, -5.19401E-09, 5.12764E-09, 6.0171E-11, 6.20118E-12
0, 0, 0.25, 5.0254E-09, 7.30653E-11, -5.09846E-09, 7.39102E-17
0.05, 0, 0.25, 1.20534E-09, 7.8173E-11, -1.28352E-09, 8.08935E-15
0.1, 0, 0.25, 2.6758E-10, 8.69739E-11, -3.54564E-10, 9.67516E-15
0.15, 0, 0.25, 3.56694E-11, 1.00432E-10, -1.36112E-10, 9.98868E-15
0.2, 0, 0.25, -3.42535E-11, 1.19697E-10, -8.54534E-11, 1.00504E-14
0.25, 0, 0.25, -7.30753E-11, 1.46131E-10, -7.30654E-11, 1.00624E-14
0.3, 0, 0.25, -1.11401E-10, 1.81347E-10, -6.99554E-11, 1.00648E-14
0.35, 0, 0.25, -1.58218E-10, 2.27248E-10, -6.90396E-11, 1.00653E-14
0.4, 0, 0.25, -2.17663E-10, 2.86072E-10, -6.84194E-11, 1.00654E-14
0.45, 0, 0.25, -2.92667E-10, 3.60447E-10, -6.77895E-11, 1.00655E-14
0.5, 0, 0.25, -3.86354E-10, 4.53448E-10, -6.71033E-11, 1.00655E-14
0.55, 0, 0.25, -5.02336E-10, 5.68668E-10, -6.63426E-11, 1.00655E-14
0.6, 0, 0.25, -6.44815E-10, 7.10299E-10, -6.54942E-11, 1.00655E-14
0.65, 0, 0.25, -8.18682E-10, 8.83218E-10, -6.45457E-11, 1.00655E-14
0.7, 0, 0.25, -1.02962E-09, 1.09309E-09, -6.34839E-11, 1.00655E-14
0.75, 0, 0.25, -1.28422E-09, 1.3465E-09, -6.22946E-11, 1.00655E-14
0.8, 0, 0.25, -1.59011E-09, 1.65106E-09, -6.0962E-11, 1.00655E-14
0.85, 0, 0.25, -1.95613E-09, 2.01559E-09, -5.94688E-11, 1.00655E-14
0.9, 0, 0.25, -2.39249E-09, 2.45027E-09, -5.77954E-11, 1.00655E-14
0.95, 0, 0.25, -2.91095E-09, 2.96686E-09, -5.59202E-11, 1.00655E-14
1, 0, 0.25, -3.52509E-09, 3.5789E-09, -5.3819E-11, 1.03903E-14
1.05, 0, 0.25, -4.25065E-09, 4.30199E-09, -5.14648E-11, 1.27811E-13
1.1, 0, 0.25, -5.11145E-09, 5.15407E-09, -4.88274E-11, 6.20118E-12
0, 0, 0.3, 5.62813E-09, 1.08281E-10, -5.73641E-09, 7.65171E-17
0.05, 0, 0.3, 1.35676E-09, 1.13389E-10, -1.47016E-09, 8.08995E-15
0.1, 0, 0.3, 3.04856E-10, 1.2219E-10, -4.27056E-10, 9.6753E-15
0.15, 0, 0.3, 4.5264E-11, 1.35648E-10, -1.80922E-10, 9.98872E-15
0.2, 0, 0.3, -3.06186E-11, 1.54913E-10, -1.24304E-10, 1.00505E-14
0.25, 0, 0.3, -6.99653E-11, 1.81347E-10, -1.11392E-10, 1.00624E-14
0.3, 0, 0.3, -1.08291E-10, 2.16563E-10, -1.08281E-10, 1.00646E-14
0.35, 0, 0.3, -1.54966E-10, 2.62464E-10, -1.07508E-10, 1.0065E-14
0.4, 0, 0.3, -2.14019E-10, 3.21288E-10, -1.0728E-10, 1.00651E-14
0.45, 0, 0.3, -2.88548E-10, 3.95663E-10, -1.07125E-10, 1.00652E-14
0.5, 0, 0.3, -3.81707E-10, 4.88664E-10, -1.06967E-10, 1.00652E-14
0.55, 0, 0.3, -4.97099E-10, 6.03884E-10, -1.06795E-10, 1.00652E-14
0.6, 0, 0.3, -6.38921E-10, 7.45515E-10, -1.06604E-10, 1.00652E-14
0.65, 0, 0.3, -8.12053E-10, 9.18434E-10, -1.06391E-10, 1.00652E-14
0.7, 0, 0.3, -1.02217E-09, 1.12831E-09, -1.06153E-10, 1.00652E-14
0.75, 0, 0.3, -1.27584E-09, 1.38172E-09, -1.05886E-10, 1.00652E-14
0.8, 0, 0.3, -1.5807E-09, 1.68628E-09, -1.05587E-10, 1.00652E-14
0.85, 0, 0.3, -1.94557E-09, 2.05081E-09, -1.05251E-10, 1.00652E-14
0.9, 0, 0.3, -2.38062E-09, 2.48549E-09, -1.04875E-10, 1.00652E-14
0.95, 0, 0.3, -2.89763E-09, 3.00207E-09, -1.04453E-10, 1.00652E-14
1, 0, 0.3, -3.51014E-09, 3.61411E-09, -1.03979E-10, 1.039E-14
1.05, 0, 0.3, -4.23388E-09, 4.3372E-09, -1.03449E-10, 1.27811E-13
1.1, 0, 0.3, -5.09264E-09, 5.18929E-09, -1.02853E-10, 6.20118E-12
0, 0, 0.35, 6.29427E-09, 1.54182E-10, -6.44846E-09, 7.96269E-17
0.05, 0, 0.35, 1.52361E-09, 1.5929E-10, -1.68291E-09, 8.09066E-15
0.1, 0, 0.35, 3.45297E-10, 1.68091E-10, -5.13398E-10, 9.67546E-15
0.15, 0, 0.35, 5.49766E-11, 1.81549E-10, -2.36536E-10, 9.98876E-15
0.2, 0, 0.35, -2.81639E-11, 2.00814E-10, -1.7266E-10, 1.00505E-14
0.25, 0, 0.35, -6.90495E-11, 2.27248E-10, -1.58208E-10, 1.00624E-14
0.3, 0, 0.35, -1.07518E-10, 2.62464E-10, -1.54956E-10, 1.00646E-14
0.35, 0, 0.35, -1.54192E-10, 3.08365E-10, -1.54182E-10, 1.00648E-14
0.4, 0, 0.35, -2.13208E-10, 3.67189E-10, -1.53992E-10, 1.00649E-14
0.45, 0, 0.35, -2.87639E-10, 4.41564E-10, -1.53935E-10, 1.00649E-14
0.5, 0, 0.35, -3.80678E-10, 5.34565E-10, -1.53897E-10, 1.00649E-14
0.55, 0, 0.35, -4.95937E-10, 6.49785E-10, -1.53858E-10, 1.00649E-14
0.6, 0, 0.35, -6.37611E-10, 7.91416E-10, -1.53815E-10, 1.00649E-14
0.65, 0, 0.35, -8.10577E-10, 9.64335E-10, -1.53768E-10, 1.00649E-14
0.7, 0, 0.35, -1.02051E-09, 1.17421E-09, -1.53715E-10, 1.00649E-14
0.75, 0, 0.35, -1.27397E-09, 1.42762E-09, -1.53655E-10, 1.00649E-14
0.8, 0, 0.35, -1.5786E-09, 1.73218E-09, -1.53589E-10, 1.00649E-14
0.85, 0, 0.35, -1.94321E-09, 2.09671E-09, -1.53514E-10, 1.00649E-14
0.9, 0, 0.35, -2.37797E-09, 2.53139E-09, -1.53431E-10, 1.00649E-14
0.95, 0, 0.35, -2.89465E-09, 3.04798E-09, -1.53337E-10, 1.00649E-14
1, 0, 0.35, -3.50679E-09, 3.66001E-09, -1.53231E-10, 1.03897E-14
1.05, 0, 0.35, -4.23012E-09, 4.3831E-09, -1.53113E-10, 1.27811E-13
1.1, 0, 0.35, -5.08841E-09, 5.23519E-09, -1.5298E-10, 6.20118E-12
0, 0, 0.4, 7.03237E-09, 2.13007E-10, -7.24538E-09, 8.33298E-17
0.05, 0, 0.4, 1.7086E-09, 2.18115E-10, -1.92672E-09, 8.09152E-15
0.1, 0, 0.4, 3.89958E-10, 2.26915E-10, -6.16883E-10, 9.67565E-15
0.15, 0, 0.4, 6.55321E-11, 2.40374E-10, -3.05916E-10, 9.9888E-15
0.2, 0, 0.4, -2.56746E-11, 2.59638E-10, -2.33974E-10, 1.00505E-14
0.25, 0, 0.4, -6.84293E-11, 2.86072E-10, -2.17653E-10, 1.00624E-14
0.3, 0, 0.4, -1.0729E-10, 3.21288E-10, -2.14009E-10, 1.00646E-14
0.35, 0, 0.4, -1.54002E-10, 3.67189E-10, -2.13198E-10, 1.00648E-14
0.4, 0, 0.4, -2.13017E-10, 4.26014E-10, -2.13007E-10, 1.00646E-14
0.45, 0, 0.4, -2.87438E-10, 5.00388E-10, -2.1296E-10, 1.00646E-14
0.5, 0, 0.4, -3.80453E-10, 5.93389E-10, -2.12946E-10, 1.00646E-14
0.55, 0, 0.4, -4.95683E-10, 7.0861E-10, -2.12937E-10, 1.00646E-14
0.6, 0, 0.4, -6.37323E-10, 8.5024E-10, -2.12927E-10, 1.00646E-14
0.65, 0, 0.4, -8.10253E-10, 1.02316E-09, -2.12917E-10, 1.00646E-14
0.7, 0, 0.4, -1.02014E-09, 1.23304E-09, -2.12905E-10, 1.00646E-14
0.75, 0, 0.4, -1.27356E-09, 1.48644E-09, -2.12892E-10, 1.00646E-14
0.8, 0, 0.4, -1.57814E-09, 1.79101E-09, -2.12877E-10, 1.00646E-14
0.85, 0, 0.4, -1.94268E-09, 2.15553E-09, -2.12861E-10, 1.00646E-14
0.9, 0, 0.4, -2.37738E-09, 2.59021E-09, -2.12843E-10, 1.00646E-14
0.95, 0, 0.4, -2.89399E-09, 3.1068E-09, -2.12822E-10, 1.00647E-14
1, 0, 0.4, -3.50605E-09, 3.71884E-09, -2.12799E-10, 1.03894E-14
1.05, 0, 0.4, -4.22928E-09, 4.44193E-09, -2.12773E-10, 1.2781E-13
1.1, 0, 0.4, -5.08747E-09, 5.29401E-09, -2.12743E-10, 6.20118E-12
0, 0, 0.45, 7.85108E-09, 2.87382E-10, -8.13846E-09, 8.77196E-17
0.05, 0, 0.45, 1.91423E-09, 2.92489E-10, -2.20673E-09, 8.09254E-15
0.1, 0, 0.45, 4.39583E-10, 3.0129E-10, -7.40883E-10, 9.67587E-15
0.15, 0, 0.45, 7.72078E-11, 3.14749E-10, -3.91966E-10, 9.98885E-15
0.2, 0, 0.45, -2.29655E-11, 3.34013E-10, -3.11058E-10, 1.00505E-14
0.25, 0, 0.45, -6.77995E-11, 3.60447E-10, -2.92658E-10, 1.00624E-14
0.3, 0, 0.45, -1.07135E-10, 3.95663E-10, -2.88538E-10, 1.00646E-14
0.35, 0, 0.45, -1.53945E-10, 4.41564E-10, -2.87629E-10, 1.00648E-14
0.4, 0, 0.45, -2.1297E-10, 5.00388E-10, -2.87428E-10, 1.00646E-14
0.45, 0, 0.45, -2.87392E-10, 5.74763E-10, -2.87382E-10, 1.00644E-14
0.5, 0, 0.45, -3.80404E-10, 6.67764E-10, -2.8737E-10, 1.00644E-14
0.55, 0, 0.45, -4.95627E-10, 7.82984E-10, -2.87367E-10, 1.00644E-14
0.6, 0, 0.45, -6.37261E-10, 9.24615E-10, -2.87365E-10, 1.00644E-14
0.65, 0, 0.45, -8.10182E-10, 1.09753E-09, -2.87362E-10, 1.00644E-14
0.7, 0, 0.45, -1.02006E-09, 1.30741E-09, -2.8736E-10, 1.00644E-14
0.75, 0, 0.45, -1.27347E-09, 1.56082E-09, -2.87357E-10, 1.00644E-14
0.8, 0, 0.45, -1.57804E-09, 1.86538E-09, -2.87354E-10, 1.00644E-14
0.85, 0, 0.45, -1.94257E-09, 2.22991E-09, -2.8735E-10, 1.00644E-14
0.9, 0, 0.45, -2.37725E-09, 2.66459E-09, -2.87346E-10, 1.00644E-14
0.95, 0, 0.45, -2.89384E-09, 3.18117E-09, -2.87341E-10, 1.00644E-14
1, 0, 0.45, -3.50589E-09, 3.79321E-09, -2.87336E-10, 1.03892E-14
1.05, 0, 0.45, -4.2291E-09, 4.5163E-09, -2.87331E-10, 1.2781E-13
1.1, 0, 0.45, -5.08726E-09, 5.36839E-09, -2.87324E-10, 6.20118E-12
0, 0, 0.5, 8.7596E-09, 3.80382E-10, -9.13999E-09, 9.29013E-17
0.05, 0, 0.5, 2.14307E-09, 3.8549E-10, -2.52857E-09, 8.09375E-15
0.1, 0, 0.5, 4.94867E-10, 3.94291E-10, -8.89167E-10, 9.67615E-15
0.15, 0, 0.5, 9.02013E-11, 4.07749E-10, -4.97961E-10, 9.98891E-15
0.2, 0, 0.5, -1.99654E-11, 4.27014E-10, -4.07058E-10, 1.00505E-14
0.25, 0, 0.5, -6.71132E-11, 4.53448E-10, -3.86344E-10, 1.00624E-14
0.3, 0, 0.5, -1.06977E-10, 4.88664E-10, -3.81697E-10, 1.00646E-14
0.35, 0, 0.5, -1.53907E-10, 5.34565E-10, -3.80668E-10, 1.00648E-14
0.4, 0, 0.5, -2.12956E-10, 5.93389E-10, -3.80443E-10, 1.00646E-14
0.45, 0, 0.5, -2.8738E-10, 6.67764E-10, -3.80394E-10, 1.00644E-14
0.5, 0, 0.5, -3.80392E-10, 7.60765E-10, -3.80382E-10, 1.00642E-14
0.55, 0, 0.5, -4.95616E-10, 8.75985E-10, -3.8038E-10, 1.00642E-14
0.6, 0, 0.5, -6.37247E-10, 1.01762E-09, -3.80379E-10, 1.00642E-14
0.65, 0, 0.5, -8.10167E-10, 1.19053E-09, -3.80378E-10, 1.00642E-14
0.7, 0, 0.5, -1.02004E-09, 1.40041E-09, -3.80378E-10, 1.00642E-14
0.75, 0, 0.5, -1.27345E-09, 1.65382E-09, -3.80377E-10, 1.00642E-14
0.8, 0, 0.5, -1.57801E-09, 1.95838E-09, -3.80376E-10, 1.00642E-14
0.85, 0, 0.5, -1.94254E-09, 2.32291E-09, -3.80376E-10, 1.00642E-14
0.9, 0, 0.5, -2.37723E-09, 2.75759E-09, -3.80375E-10, 1.00642E-14
0.95, 0, 0.5, -2.89381E-09, 3.27418E-09, -3.80374E-10, 1.00642E-14
1, 0, 0.5, -3.50585E-09, 3.88621E-09, -3.80373E-10, 1.03889E-14
1.05, 0, 0.5, -4.22906E-09, 4.6093E-09, -3.80371E-10, 1.2781E-13
1.1, 0, 0.5, -5.08722E-09, 5.46139E-09, -3.8037E-10, 6.20118E-12
0, 0, 0.55, 9.76788E-09, 4.95603E-10, -1.02635E-08, 9.89941E-17
0.05, 0, 0.55, 2.39787E-09, 5.0071E-10, -2.89858E-09, 8.09518E-15
0.1, 0, 0.55, 5.56527E-10, 5.09511E-10, -1.06605E-09, 9.67647E-15
0.15, 0, 0.55, 1.04699E-10, 5.2297E-10, -6.27678E-10, 9.98898E-15
0.2, 0, 0.55, -1.66227E-11, 5.42234E-10, -5.25622E-10, 1.00505E-14
0.25, 0, 0.55, -6.63525E-11, 5.68668E-10, -5.02326E-10, 1.00624E-14
0.3, 0, 0.55, -1.06805E-10, 6.03884E-10, -4.97089E-10, 1.00646E-14
0.35, 0, 0.55, -1.53868E-10, 6.49785E-10, -4.95928E-10, 1.00648E-14
0.4, 0, 0.55, -2.12947E-10, 7.0861E-10, -4.95673E-10, 1.00646E-14
0.45, 0, 0.55, -2.87377E-10, 7.82984E-10, -4.95618E-10, 1.00644E-14
0.5, 0, 0.55, -3.8039E-10, 8.75985E-10, -4.95606E-10, 1.00642E-14
0.55, 0, 0.55, -4.95613E-10, 9.91206E-10, -4.95603E-10, 1.0064E-14
0.6, 0, 0.55, -6.37244E-10, 1.13284E-09, -4.95602E-10, 1.0064E-14
0.65, 0, 0.55, -8.10163E-10, 1.30576E-09, -4.95602E-10, 1.0064E-14
0.7, 0, 0.55, -1.02004E-09, 1.51563E-09, -4.95602E-10, 1.0064E-14
0.75, 0, 0.55, -1.27345E-09, 1.76904E-09, -4.95602E-10, 1.0064E-14
0.8, 0, 0.55, -1.57801E-09, 2.0736E-09, -4.95602E-10, 1.0064E-14
0.85, 0, 0.55, -1.94254E-09, 2.43813E-09, -4.95601E-10, 1.0064E-14
0.9, 0, 0.55, -2.37722E-09, 2.87281E-09, -4.95601E-10, 1.0064E-14
0.95, 0, 0.55, -2.89381E-09, 3.3894E-09, -4.95601E-10, 1.0064E-14
1, 0, 0.55, -3.50584E-09, 4.00143E-09, -4.95601E-10, 1.03887E-14
1.05, 0, 0.55, -4.22905E-09, 4.72452E-09, -4.956E-10, 1.2781E-13
1.1, 0, 0.55, -5.08721E-09, 5.57661E-09, -4.956E-10, 6.20118E-12
0, 0, 0.6, 1.08867E-08, 6.37234E-10, -1.1524E-08, 1.06133E-16
0.05, 0, 0.6, 2.68161E-09, 6.42341E-10, -3.32396E-09, 8.09688E-15
0.1, 0, 0.6, 6.25336E-10, 6.51142E-10, -1.27649E-09, 9.67686E-15
0.15, 0, 0.6, 1.20893E-10, 6.64601E-10, -7.85504E-10, 9.98906E-15
0.2, 0, 0.6, -1.28888E-11, 6.83865E-10, -6.70986E-10, 1.00505E-14
0.25, 0, 0.6, -6.55042E-11, 7.10299E-10, -6.44805E-10, 1.00625E-14
0.3, 0, 0.6, -1.06614E-10, 7.45515E-10, -6.38911E-10, 1.00646E-14
0.35, 0, 0.6, -1.53825E-10, 7.91416E-10, -6.37601E-10, 1.00648E-14
0.4, 0, 0.6, -2.12937E-10, 8.5024E-10, -6.37313E-10, 1.00646E-14
0.45, 0, 0.6, -2.87375E-10, 9.24615E-10, -6.37251E-10, 1.00644E-14
0.5, 0, 0.6, -3.80389E-10, 1.01762E-09, -6.37237E-10, 1.00642E-14
0.55, 0, 0.6, -4.95612E-10, 1.13284E-09, -6.37234E-10, 1.0064E-14
0.6, 0, 0.6, -6.37244E-10, 1.27447E-09, -6.37234E-10, 1.00638E-14
0.65, 0, 0.6, -8.10163E-10, 1.44739E-09, -6.37233E-10, 1.00638E-14
0.7, 0, 0.6, -1.02004E-09, 1.65726E-09, -6.37233E-10, 1.00638E-14
0.75, 0, 0.6, -1.27345E-09, 1.91067E-09, -6.37233E-10, 1.00638E-14
0.8, 0, 0.6, -1.57801E-09, 2.21523E-09, -6.37233E-10, 1.00638E-14
