1.8E-07, 0.15, 0, 0.15, 0, 0, 3.62143E-12, -7.25095E-12, 3.62143E-12, 8.08869E-15
1.8E-07, 0.2, 0, 0.2, 0, 0, 1.42288E-11, -2.84696E-11, 1.42288E-11, 1.21203E-14
1.8E-07, 0.25, 0, 0.25, 0, 0, 4.49853E-11, -8.99886E-11, 4.49853E-11, 1.80249E-14
1.8E-07, 0.3, 0, 0.3, 0, 0, 1.03966E-10, -2.0796E-10, 1.03966E-10, 2.83537E-14
1.8E-07, 0.35, 0, 0.35, 0, 0, 2.30944E-10, -4.61937E-10, 2.30944E-10, 4.92547E-14
1.8E-07, 0.4, 0, 0.4, 0, 0, 4.81076E-10, -9.62247E-10, 4.81076E-10, 9.52597E-14
1.8E-07, 0.45, 0, 0.45, 0, 0, 8.76641E-10, -1.75348E-09, 8.76641E-10, 2.003E-13
1.8E-07, 0.5, 0, 0.5, 0, 0, 1.43302E-09, -2.86648E-09, 1.43302E-09, 4.42125E-13
1.8E-07, 0.55, 0, 0.55, 0, 0, 2.17972E-09, -4.36044E-09, 2.17972E-09, 9.95382E-13
1.8E-07, 0.6, 0, 0.6, 0, 0, 3.15601E-09, -6.31426E-09, 3.15601E-09, 2.24648E-12
1.8E-07, 0.65, 0, 0.65, 0, 0, 4.40863E-09, -8.82231E-09, 4.40863E-09, 5.0416E-12
1.8E-07, 0.7, 0, 0.7, 0, 0, 5.99245E-09, -1.19961E-08, 5.99245E-09, 1.12203E-11
1.8E-07, 0.75, 0, 0.75, 0, 0, 7.97169E-09, -1.59681E-08, 7.97169E-09, 2.4757E-11
1.8E-07, 0.8, 0, 0.8, 0, 0, 1.04216E-08, -2.08974E-08, 1.04216E-08, 5.41873E-11
1.8E-07, 0.85, 0, 0.85, 0, 0, 1.34301E-08, -2.69778E-08, 1.34301E-08, 1.17712E-10
1.8E-07, 0.9, 0, 0.9, 0, 0, 1.70995E-08, -3.44527E-08, 1.70995E-08, 2.53775E-10
1.8E-07, 0.95, 0, 0.95, 0, 0, 2.15489E-08, -4.36403E-08, 2.15489E-08, 5.42485E-10
1.8E-07, 1, 0, 1, 0, 0, 2.69166E-08, -5.49805E-08, 2.69166E-08, 1.14731E-09
